icon_id,category_id,item_id,display_name,source_table,source_key,icon_path,display_width,display_height,enabled,art_status
archive_daily_attribute_gem_v2,points,daily_attribute_gem,攻击宝石,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_attribute_gem.png,93,74,1,generated_review
archive_daily_attack_shard_v2,points,daily_attack_shard,攻击碎片,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_attack_shard.png,93,74,1,generated_review
archive_daily_health_gem_v2,points,daily_health_gem,生命宝石,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_health_gem.png,93,74,1,generated_review
archive_daily_wood_gem_v2,points,daily_wood_gem,木材宝石,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_wood_gem.png,93,74,1,generated_review
archive_daily_block_shard_v2,points,daily_block_shard,格挡碎片,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_block_shard.png,93,74,1,generated_review
archive_daily_attribute_shard_v2,points,daily_attribute_shard,属性碎片,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_attribute_shard.png,93,74,1,generated_review
archive_daily_gold_gem_v2,points,daily_gold_gem,金币宝石,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_gold_gem.png,93,74,1,generated_review
archive_daily_wealth_talisman_v2,points,daily_wealth_talisman,聚财古符,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_wealth_talisman.png,93,74,1,generated_review
archive_daily_ancient_tree_v2,points,daily_ancient_tree,古树眷顾,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_ancient_tree.png,93,74,1,generated_review
archive_daily_forest_origin_v2,points,daily_forest_origin,森罗本源,../存档系统/archive_daily_items.csv,item_id,custom_game/archive_items_v2/daily_forest_origin.png,93,74,1,generated_review
archive_cage_45_v2,pet,cage_45,蓝龙之魂,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_45.png,93,74,1,generated_review
archive_cage_46_v2,pet,cage_46,青铜龙之牙,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_46.png,93,74,1,generated_review
archive_cage_47_v2,pet,cage_47,青铜龙之爪,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_47.png,93,74,1,generated_review
archive_cage_48_v2,pet,cage_48,时序沙漏,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_48.png,93,74,1,generated_review
archive_cage_49_v2,pet,cage_49,纪元胸甲,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_49.png,93,74,1,generated_review
archive_cage_50_v2,pet,cage_50,时序之血,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_50.png,93,74,1,generated_review
archive_cage_51_v2,pet,cage_51,纪元咆哮,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_51.png,93,74,1,generated_review
archive_cage_52_v2,pet,cage_52,时序碎片,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_52.png,93,74,1,generated_review
archive_cage_53_v2,pet,cage_53,轮回呓语,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_53.png,93,74,1,generated_review
archive_cage_54_v2,pet,cage_54,青铜龙之魂,../存档系统/archive_cage_items.csv,item_id,custom_game/archive_items_v2/cage_54.png,93,74,1,generated_review
polish_clear_clear_n1_1_v1,clear,clear_n1_1,N1（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n1_3_v1,clear,clear_n1_3,N1（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n1_5_v1,clear,clear_n1_5,N1（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n2_1_v1,clear,clear_n2_1,N2（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n2_3_v1,clear,clear_n2_3,N2（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n2_5_v1,clear,clear_n2_5,N2（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n2_10_v1,clear,clear_n2_10,N2（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n3_1_v1,clear,clear_n3_1,N3（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n3_3_v1,clear,clear_n3_3,N3（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n3_5_v1,clear,clear_n3_5,N3（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n3_10_v1,clear,clear_n3_10,N3（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n3_20_v1,clear,clear_n3_20,N3（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n4_1_v1,clear,clear_n4_1,N4（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n4_3_v1,clear,clear_n4_3,N4（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n4_5_v1,clear,clear_n4_5,N4（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n4_10_v1,clear,clear_n4_10,N4（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n4_20_v1,clear,clear_n4_20,N4（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n5_1_v1,clear,clear_n5_1,N5（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n5_3_v1,clear,clear_n5_3,N5（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n5_5_v1,clear,clear_n5_5,N5（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n5_10_v1,clear,clear_n5_10,N5（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n5_20_v1,clear,clear_n5_20,N5（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n6_1_v1,clear,clear_n6_1,N6（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n6_3_v1,clear,clear_n6_3,N6（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n6_5_v1,clear,clear_n6_5,N6（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n6_10_v1,clear,clear_n6_10,N6（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n6_20_v1,clear,clear_n6_20,N6（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n7_1_v1,clear,clear_n7_1,N7（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n7_3_v1,clear,clear_n7_3,N7（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n7_5_v1,clear,clear_n7_5,N7（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n7_10_v1,clear,clear_n7_10,N7（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n7_20_v1,clear,clear_n7_20,N7（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n8_1_v1,clear,clear_n8_1,N8（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n8_3_v1,clear,clear_n8_3,N8（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n8_5_v1,clear,clear_n8_5,N8（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n8_10_v1,clear,clear_n8_10,N8（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n8_20_v1,clear,clear_n8_20,N8（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n9_1_v1,clear,clear_n9_1,N9（1次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n9_3_v1,clear,clear_n9_3,N9（3次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n9_5_v1,clear,clear_n9_5,N9（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n9_10_v1,clear,clear_n9_10,N9（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n9_20_v1,clear,clear_n9_20,N9（20次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n10_5_v1,clear,clear_n10_5,N10（5次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_clear_clear_n10_10_v1,clear,clear_n10_10,N10（10次）,archive_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_1_v1,endless,endless_1,无尽存档1,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_2_v1,endless,endless_2,无尽存档2,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_3_v1,endless,endless_3,无尽存档3,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_4_v1,endless,endless_4,无尽存档4,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_5_v1,endless,endless_5,无尽存档5,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_6_v1,endless,endless_6,无尽存档6,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_7_v1,endless,endless_7,无尽存档7,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_8_v1,endless,endless_8,无尽存档8,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_9_v1,endless,endless_9,无尽存档9,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_10_v1,endless,endless_10,无尽存档10,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_11_v1,endless,endless_11,无尽存档11,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_12_v1,endless,endless_12,无尽存档12,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_13_v1,endless,endless_13,无尽存档13,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_14_v1,endless,endless_14,无尽存档14,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_15_v1,endless,endless_15,无尽存档15,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_16_v1,endless,endless_16,无尽存档16,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_17_v1,endless,endless_17,无尽存档17,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_18_v1,endless,endless_18,无尽存档18,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_19_v1,endless,endless_19,无尽存档19,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_20_v1,endless,endless_20,无尽存档20,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_21_v1,endless,endless_21,无尽存档21,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_22_v1,endless,endless_22,无尽存档22,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_23_v1,endless,endless_23,无尽存档23,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_24_v1,endless,endless_24,无尽存档24,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_25_v1,endless,endless_25,无尽存档25,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_26_v1,endless,endless_26,无尽存档26,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_27_v1,endless,endless_27,无尽存档27,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_28_v1,endless,endless_28,无尽存档28,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_29_v1,endless,endless_29,无尽存档29,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_30_v1,endless,endless_30,无尽存档30,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_31_v1,endless,endless_31,无尽存档31,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_32_v1,endless,endless_32,无尽存档32,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_33_v1,endless,endless_33,无尽存档33,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_34_v1,endless,endless_34,无尽存档34,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_35_v1,endless,endless_35,无尽存档35,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_36_v1,endless,endless_36,无尽存档36,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_37_v1,endless,endless_37,无尽存档37,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_38_v1,endless,endless_38,无尽存档38,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_39_v1,endless,endless_39,无尽存档39,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_40_v1,endless,endless_40,无尽存档40,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_41_v1,endless,endless_41,无尽存档41,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_42_v1,endless,endless_42,无尽存档42,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_43_v1,endless,endless_43,无尽存档43,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_44_v1,endless,endless_44,无尽存档44,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_45_v1,endless,endless_45,无尽存档45,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_46_v1,endless,endless_46,无尽存档46,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_47_v1,endless,endless_47,无尽存档47,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_48_v1,endless,endless_48,无尽存档48,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_49_v1,endless,endless_49,无尽存档49,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_endless_endless_50_v1,endless,endless_50,无尽存档50,archive_endless_achievements.csv,achievement_id,custom_game/archive_portraits_v1/achievement_closeup.png,93,74,1,generated_review
polish_work_work_01_v1,work,work_01,老板凝视,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_boss.png,93,74,1,generated_v1
polish_work_work_02_v1,work,work_02,996lv1,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_03_v1,work,work_03,继续努力,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_04_v1,work,work_04,不要猝死,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_05_v1,work,work_05,老板买车,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_boss.png,93,74,1,generated_v1
polish_work_work_06_v1,work,work_06,带薪拉屎,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_07_v1,work,work_07,今晚加班,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_08_v1,work,work_08,拼好饭,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_09_v1,work,work_09,脂肪肝,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_10_v1,work,work_10,胃结石,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_11_v1,work,work_11,高血压,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_12_v1,work,work_12,鸡汤,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_13_v1,work,work_13,画饼,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_boss.png,93,74,1,generated_v1
polish_work_work_14_v1,work,work_14,摸鱼,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_15_v1,work,work_15,咖啡,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_16_v1,work,work_16,健身房,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_17_v1,work,work_17,内卷,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_18_v1,work,work_18,老板凝视,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_boss.png,93,74,1,generated_v1
polish_work_work_19_v1,work,work_19,996lv2,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_20_v1,work,work_20,继续努力,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_21_v1,work,work_21,不要猝死,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_22_v1,work,work_22,老板买车,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_boss.png,93,74,1,generated_v1
polish_work_work_23_v1,work,work_23,带薪拉屎,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_24_v1,work,work_24,今晚加个班,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_25_v1,work,work_25,拼好饭,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_26_v1,work,work_26,脂肪肝,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_27_v1,work,work_27,胃结石,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_28_v1,work,work_28,高血压,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
polish_work_work_29_v1,work,work_29,鸡汤,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_30_v1,work,work_30,画饼,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_boss.png,93,74,1,generated_v1
polish_work_work_31_v1,work,work_31,摸鱼,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_32_v1,work,work_32,咖啡,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_33_v1,work,work_33,健身房,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_happy.png,93,74,1,generated_v1
polish_work_work_34_v1,work,work_34,内卷,archive_work_items.csv,item_id,custom_game/archive_portraits_v1/work_head_tired.png,93,74,1,generated_v1
portrait_boss_boss_1,boss,boss_1,BOSS存档1,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_2,boss,boss_2,BOSS存档2,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_3,boss,boss_3,BOSS存档3,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_4,boss,boss_4,BOSS存档4,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_5,boss,boss_5,BOSS存档5,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_6,boss,boss_6,BOSS存档6,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_7,boss,boss_7,BOSS存档7,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_8,boss,boss_8,BOSS存档8,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_9,boss,boss_9,BOSS存档9,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_10,boss,boss_10,BOSS存档10,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_11,boss,boss_11,BOSS存档11,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_12,boss,boss_12,BOSS存档12,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_13,boss,boss_13,BOSS存档13,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_14,boss,boss_14,BOSS存档14,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_15,boss,boss_15,BOSS存档15,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_16,boss,boss_16,BOSS存档16,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_17,boss,boss_17,BOSS存档17,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_18,boss,boss_18,BOSS存档18,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_19,boss,boss_19,BOSS存档19,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_20,boss,boss_20,BOSS存档20,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_21,boss,boss_21,BOSS存档21,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
